Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
anonymous-printed-cotton-hoodie,Anonymous | Printed Cotton Hoodie,,echell,TShirt,"men, women, printed, hoodie,S,M,L,XL,XXL,3XL,BLACK,WHITE,RED,ROYAL BLUE,CHARCOAL GREY",TRUE,Size,S,Color,BLACK,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_BLACK.png?v=1588320740,4.0,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_BLACK.png?v=1588320740,g,,650
anonymous-printed-cotton-hoodie,,,,,,,,S,,WHITE,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_WHITE.png?v=1588320741,2.0,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_WHITE.png?v=1588320741,g,,650
anonymous-printed-cotton-hoodie,,,,,,,,S,,RED,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_RED.png?v=1588320741,0.0,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_RED.png?v=1588320741,g,,650
anonymous-printed-cotton-hoodie,,,,,,,,S,,ROYAL BLUE,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_ROYAL_BLUE.png?v=1588320741,3.0,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_ROYAL_BLUE.png?v=1588320741,g,,650
anonymous-printed-cotton-hoodie,,,,,,,,S,,CHARCOAL GREY,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_CHARCOAL_GREY.png?v=1588320741,1.0,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_CHARCOAL_GREY.png?v=1588320741,g,,650
anonymous-printed-cotton-hoodie,,,,,,,,M,,BLACK,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_BLACK.png?v=1588320740,g,,650
anonymous-printed-cotton-hoodie,,,,,,,,M,,WHITE,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_WHITE.png?v=1588320741,g,,650
anonymous-printed-cotton-hoodie,,,,,,,,M,,RED,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_RED.png?v=1588320741,g,,650
anonymous-printed-cotton-hoodie,,,,,,,,M,,ROYAL BLUE,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_ROYAL_BLUE.png?v=1588320741,g,,650
anonymous-printed-cotton-hoodie,,,,,,,,M,,CHARCOAL GREY,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_CHARCOAL_GREY.png?v=1588320741,g,,650
anonymous-printed-cotton-hoodie,,,,,,,,L,,BLACK,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_BLACK.png?v=1588320740,g,,650
anonymous-printed-cotton-hoodie,,,,,,,,L,,WHITE,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_WHITE.png?v=1588320741,g,,650
anonymous-printed-cotton-hoodie,,,,,,,,L,,RED,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_RED.png?v=1588320741,g,,650
anonymous-printed-cotton-hoodie,,,,,,,,L,,ROYAL BLUE,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_ROYAL_BLUE.png?v=1588320741,g,,650
anonymous-printed-cotton-hoodie,,,,,,,,L,,CHARCOAL GREY,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_CHARCOAL_GREY.png?v=1588320741,g,,650
anonymous-printed-cotton-hoodie,,,,,,,,XL,,BLACK,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_BLACK.png?v=1588320740,g,,650
anonymous-printed-cotton-hoodie,,,,,,,,XL,,WHITE,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_WHITE.png?v=1588320741,g,,650
anonymous-printed-cotton-hoodie,,,,,,,,XL,,RED,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_RED.png?v=1588320741,g,,650
anonymous-printed-cotton-hoodie,,,,,,,,XL,,ROYAL BLUE,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_ROYAL_BLUE.png?v=1588320741,g,,650
anonymous-printed-cotton-hoodie,,,,,,,,XL,,CHARCOAL GREY,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_CHARCOAL_GREY.png?v=1588320741,g,,650
anonymous-printed-cotton-hoodie,,,,,,,,XXL,,BLACK,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_BLACK.png?v=1588320740,g,,650
anonymous-printed-cotton-hoodie,,,,,,,,XXL,,WHITE,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_WHITE.png?v=1588320741,g,,650
anonymous-printed-cotton-hoodie,,,,,,,,XXL,,RED,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_RED.png?v=1588320741,g,,650
anonymous-printed-cotton-hoodie,,,,,,,,XXL,,ROYAL BLUE,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_ROYAL_BLUE.png?v=1588320741,g,,650
anonymous-printed-cotton-hoodie,,,,,,,,XXL,,CHARCOAL GREY,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_CHARCOAL_GREY.png?v=1588320741,g,,650
anonymous-printed-cotton-hoodie,,,,,,,,3XL,,BLACK,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_BLACK.png?v=1588320740,g,,650
anonymous-printed-cotton-hoodie,,,,,,,,3XL,,WHITE,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_WHITE.png?v=1588320741,g,,650
anonymous-printed-cotton-hoodie,,,,,,,,3XL,,RED,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_RED.png?v=1588320741,g,,650
anonymous-printed-cotton-hoodie,,,,,,,,3XL,,ROYAL BLUE,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_ROYAL_BLUE.png?v=1588320741,g,,650
anonymous-printed-cotton-hoodie,,,,,,,,3XL,,CHARCOAL GREY,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/ANONYMOUS_PRINTED_COTTON_HOODIE_CHARCOAL_GREY.png?v=1588320741,g,,650
lets-roll-printed-cotton-hoodie,Lets Roll | Printed Cotton Hoodie,,echell,TShirt,"men, women, printed, hoodie,S,M,L,XL,XXL,3XL,BLACK,RED,ROYAL BLUE,CHARCOAL GREY,NAVY BLUE,OLIVE GREEN",TRUE,Size,S,Color,BLACK,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_BLACK.png?v=1588320740,2.0,,FALSE,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_BLACK.png?v=1588320740,g,,650
lets-roll-printed-cotton-hoodie,,,,,,,,S,,RED,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_RED.png?v=1588320741,0.0,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_RED.png?v=1588320741,g,,650
lets-roll-printed-cotton-hoodie,,,,,,,,S,,ROYAL BLUE,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_ROYAL_BLUE.png?v=1588320741,5.0,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_ROYAL_BLUE.png?v=1588320741,g,,650
lets-roll-printed-cotton-hoodie,,,,,,,,S,,CHARCOAL GREY,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_CHARCOAL_GREY.png?v=1588320741,3.0,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_CHARCOAL_GREY.png?v=1588320741,g,,650
lets-roll-printed-cotton-hoodie,,,,,,,,S,,NAVY BLUE,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_NAVY_BLUE.png?v=1588320741,1.0,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_NAVY_BLUE.png?v=1588320741,g,,650
lets-roll-printed-cotton-hoodie,,,,,,,,S,,OLIVE GREEN,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_OLIVE_GREEN.png?v=1588320741,4.0,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_OLIVE_GREEN.png?v=1588320741,g,,650
lets-roll-printed-cotton-hoodie,,,,,,,,M,,BLACK,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_BLACK.png?v=1588320740,g,,650
lets-roll-printed-cotton-hoodie,,,,,,,,M,,RED,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_RED.png?v=1588320741,g,,650
lets-roll-printed-cotton-hoodie,,,,,,,,M,,ROYAL BLUE,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_ROYAL_BLUE.png?v=1588320741,g,,650
lets-roll-printed-cotton-hoodie,,,,,,,,M,,CHARCOAL GREY,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_CHARCOAL_GREY.png?v=1588320741,g,,650
lets-roll-printed-cotton-hoodie,,,,,,,,M,,NAVY BLUE,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_NAVY_BLUE.png?v=1588320741,g,,650
lets-roll-printed-cotton-hoodie,,,,,,,,M,,OLIVE GREEN,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_OLIVE_GREEN.png?v=1588320741,g,,650
lets-roll-printed-cotton-hoodie,,,,,,,,L,,BLACK,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_BLACK.png?v=1588320740,g,,650
lets-roll-printed-cotton-hoodie,,,,,,,,L,,RED,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_RED.png?v=1588320741,g,,650
lets-roll-printed-cotton-hoodie,,,,,,,,L,,ROYAL BLUE,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_ROYAL_BLUE.png?v=1588320741,g,,650
lets-roll-printed-cotton-hoodie,,,,,,,,L,,CHARCOAL GREY,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_CHARCOAL_GREY.png?v=1588320741,g,,650
lets-roll-printed-cotton-hoodie,,,,,,,,L,,NAVY BLUE,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_NAVY_BLUE.png?v=1588320741,g,,650
lets-roll-printed-cotton-hoodie,,,,,,,,L,,OLIVE GREEN,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_OLIVE_GREEN.png?v=1588320741,g,,650
lets-roll-printed-cotton-hoodie,,,,,,,,XL,,BLACK,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_BLACK.png?v=1588320740,g,,650
lets-roll-printed-cotton-hoodie,,,,,,,,XL,,RED,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_RED.png?v=1588320741,g,,650
lets-roll-printed-cotton-hoodie,,,,,,,,XL,,ROYAL BLUE,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_ROYAL_BLUE.png?v=1588320741,g,,650
lets-roll-printed-cotton-hoodie,,,,,,,,XL,,CHARCOAL GREY,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_CHARCOAL_GREY.png?v=1588320741,g,,650
lets-roll-printed-cotton-hoodie,,,,,,,,XL,,NAVY BLUE,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_NAVY_BLUE.png?v=1588320741,g,,650
lets-roll-printed-cotton-hoodie,,,,,,,,XL,,OLIVE GREEN,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_OLIVE_GREEN.png?v=1588320741,g,,650
lets-roll-printed-cotton-hoodie,,,,,,,,XXL,,BLACK,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_BLACK.png?v=1588320740,g,,650
lets-roll-printed-cotton-hoodie,,,,,,,,XXL,,RED,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_RED.png?v=1588320741,g,,650
lets-roll-printed-cotton-hoodie,,,,,,,,XXL,,ROYAL BLUE,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_ROYAL_BLUE.png?v=1588320741,g,,650
lets-roll-printed-cotton-hoodie,,,,,,,,XXL,,CHARCOAL GREY,,,,100,shopify,continue,manual,799,899,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0360/3693/5813/files/LETS_ROLL_PRINTED_COTTON_HOODIE_CHARCOAL_GREY.png?v=1588320741,g,,650
